	sub	emotion	score	mapping	kernel	beta
46	47	anger	0.552621160617965	Matsumoto2008	sigmoid	10000
47	48	anger	0.5473460199757869	Matsumoto2008	sigmoid	10000
48	49	anger	0.5590128070990158	Matsumoto2008	sigmoid	10000
49	50	anger	0.5759553430828205	Matsumoto2008	sigmoid	10000
50	51	anger	0.6019496855345912	Matsumoto2008	sigmoid	10000
51	52	anger	0.6019433059344368	Matsumoto2008	sigmoid	10000
52	53	anger	0.518360508011602	Matsumoto2008	sigmoid	10000
53	54	anger	0.5321081127720615	Matsumoto2008	sigmoid	10000
54	55	anger	0.5556577228617545	Matsumoto2008	sigmoid	10000
55	56	anger	0.6568249801960298	Matsumoto2008	sigmoid	10000
56	57	anger	0.6095418901548199	Matsumoto2008	sigmoid	10000
57	58	anger	0.6820605959775214	Matsumoto2008	sigmoid	10000
58	59	anger	0.5347471790841171	Matsumoto2008	sigmoid	10000
59	60	anger	0.5895343254920787	Matsumoto2008	sigmoid	10000
60	01	disgust	0.7052046525323911	Matsumoto2008	sigmoid	10000
61	02	disgust	0.6684439551221558	Matsumoto2008	sigmoid	10000
62	03	disgust	0.7159466298596733	Matsumoto2008	sigmoid	10000
63	04	disgust	0.6775631219781528	Matsumoto2008	sigmoid	10000
64	05	disgust	0.6985635158767758	Matsumoto2008	sigmoid	10000
65	06	disgust	0.803186571722937	Matsumoto2008	sigmoid	10000
66	07	disgust	0.7054827972938751	Matsumoto2008	sigmoid	10000
67	08	disgust	0.6733699789405835	Matsumoto2008	sigmoid	10000
68	09	disgust	0.683051269576499	Matsumoto2008	sigmoid	10000
69	10	disgust	0.7121780084582853	Matsumoto2008	sigmoid	10000
70	11	disgust	0.7474043990678805	Matsumoto2008	sigmoid	10000
71	12	disgust	0.6800549737805168	Matsumoto2008	sigmoid	10000
72	13	disgust	0.7816820963127781	Matsumoto2008	sigmoid	10000
73	14	disgust	0.7885052056719468	Matsumoto2008	sigmoid	10000
74	15	disgust	0.7740362540538712	Matsumoto2008	sigmoid	10000
75	16	disgust	0.6040602561523309	Matsumoto2008	sigmoid	10000
76	17	disgust	0.589008421802222	Matsumoto2008	sigmoid	10000
77	18	disgust	0.6225912939475122	Matsumoto2008	sigmoid	10000
78	19	disgust	0.6520997279704654	Matsumoto2008	sigmoid	10000
79	20	disgust	0.6044435410738298	Matsumoto2008	sigmoid	10000
80	21	disgust	0.6140860873113015	Matsumoto2008	sigmoid	10000
81	22	disgust	0.6246569807800773	Matsumoto2008	sigmoid	10000
82	23	disgust	0.6444896922644368	Matsumoto2008	sigmoid	10000
83	24	disgust	0.6518290371837828	Matsumoto2008	sigmoid	10000
84	25	disgust	0.665196780950281	Matsumoto2008	sigmoid	10000
85	26	disgust	0.6701086367684326	Matsumoto2008	sigmoid	10000
86	27	disgust	0.6397287125096213	Matsumoto2008	sigmoid	10000
87	28	disgust	0.619872749649199	Matsumoto2008	sigmoid	10000
88	29	disgust	0.6718647877225156	Matsumoto2008	sigmoid	10000
89	30	disgust	0.6301061020832119	Matsumoto2008	sigmoid	10000
90	31	disgust	0.7007204943833204	Matsumoto2008	sigmoid	10000
91	32	disgust	0.6392270809746537	Matsumoto2008	sigmoid	10000
92	33	disgust	0.614565609495634	Matsumoto2008	sigmoid	10000
93	34	disgust	0.748782086228295	Matsumoto2008	sigmoid	10000
94	35	disgust	0.6709521094143722	Matsumoto2008	sigmoid	10000
95	36	disgust	0.5279379294463465	Matsumoto2008	sigmoid	10000
96	37	disgust	0.7232085500484896	Matsumoto2008	sigmoid	10000
97	38	disgust	0.4996325275828381	Matsumoto2008	sigmoid	10000
98	39	disgust	0.6590649906045486	Matsumoto2008	sigmoid	10000
99	40	disgust	0.6580761316872428	Matsumoto2008	sigmoid	10000
100	41	disgust	0.591470242809931	Matsumoto2008	sigmoid	10000
101	42	disgust	0.6440777268846861	Matsumoto2008	sigmoid	10000
102	43	disgust	0.6346205019320003	Matsumoto2008	sigmoid	10000
103	44	disgust	0.7022446401073952	Matsumoto2008	sigmoid	10000
104	45	disgust	0.6495837229043132	Matsumoto2008	sigmoid	10000
105	46	disgust	0.5808748564188508	Matsumoto2008	sigmoid	10000
106	47	disgust	0.6380417375638074	Matsumoto2008	sigmoid	10000
107	48	disgust	0.6173517267267268	Matsumoto2008	sigmoid	10000
108	49	disgust	0.6383661632555437	Matsumoto2008	sigmoid	10000
109	50	disgust	0.7640821827383245	Matsumoto2008	sigmoid	10000
110	51	disgust	0.8346474543283053	Matsumoto2008	sigmoid	10000
111	52	disgust	0.6314584181040266	Matsumoto2008	sigmoid	10000
112	53	disgust	0.6669969928922909	Matsumoto2008	sigmoid	10000
113	54	disgust	0.5379355903661771	Matsumoto2008	sigmoid	10000
114	55	disgust	0.7375193632991504	Matsumoto2008	sigmoid	10000
115	56	disgust	0.7401215296151268	Matsumoto2008	sigmoid	10000
116	57	disgust	0.6363342868069636	Matsumoto2008	sigmoid	10000
117	58	disgust	0.6781419825308648	Matsumoto2008	sigmoid	10000
118	59	disgust	0.6271121584226911	Matsumoto2008	sigmoid	10000
119	60	disgust	0.6515816385130977	Matsumoto2008	sigmoid	10000
120	01	fear	0.7023453503784767	Matsumoto2008	sigmoid	10000
121	02	fear	0.7665571587125416	Matsumoto2008	sigmoid	10000
122	03	fear	0.5927088143514826	Matsumoto2008	sigmoid	10000
123	04	fear	0.5306472827530385	Matsumoto2008	sigmoid	10000
124	05	fear	0.5352986605669009	Matsumoto2008	sigmoid	10000
125	06	fear	0.6977804519592556	Matsumoto2008	sigmoid	10000
126	07	fear	0.6547583081570997	Matsumoto2008	sigmoid	10000
127	08	fear	0.6774200758450615	Matsumoto2008	sigmoid	10000
128	09	fear	0.6233680480384672	Matsumoto2008	sigmoid	10000
129	10	fear	0.7143794676552858	Matsumoto2008	sigmoid	10000
130	11	fear	0.6244025759854632	Matsumoto2008	sigmoid	10000
131	12	fear	0.7494376484860739	Matsumoto2008	sigmoid	10000
132	13	fear	0.5980188388260137	Matsumoto2008	sigmoid	10000
133	14	fear	0.6477408074398041	Matsumoto2008	sigmoid	10000
134	15	fear	0.6033202183078752	Matsumoto2008	sigmoid	10000
135	16	fear	0.5411918736080644	Matsumoto2008	sigmoid	10000
136	17	fear	0.5970760291317406	Matsumoto2008	sigmoid	10000
137	18	fear	0.5283510858019592	Matsumoto2008	sigmoid	10000
138	19	fear	0.5010021530632217	Matsumoto2008	sigmoid	10000
139	20	fear	0.5427343593216938	Matsumoto2008	sigmoid	10000
140	21	fear	0.4427209160538049	Matsumoto2008	sigmoid	10000
141	22	fear	0.47465161159095304	Matsumoto2008	sigmoid	10000
142	23	fear	0.6559146229024524	Matsumoto2008	sigmoid	10000
143	24	fear	0.6375488418138492	Matsumoto2008	sigmoid	10000
144	25	fear	0.6278386717005643	Matsumoto2008	sigmoid	10000
145	26	fear	0.7063772834147224	Matsumoto2008	sigmoid	10000
146	27	fear	0.6654926270310886	Matsumoto2008	sigmoid	10000
147	28	fear	0.5776384887071289	Matsumoto2008	sigmoid	10000
148	29	fear	0.6044031372060814	Matsumoto2008	sigmoid	10000
149	30	fear	0.5959238546075019	Matsumoto2008	sigmoid	10000
150	31	fear	0.6606962637034031	Matsumoto2008	sigmoid	10000
151	32	fear	0.4832694980849425	Matsumoto2008	sigmoid	10000
152	33	fear	0.7154617871546178	Matsumoto2008	sigmoid	10000
153	34	fear	0.6895887060915963	Matsumoto2008	sigmoid	10000
154	35	fear	0.5384431186330614	Matsumoto2008	sigmoid	10000
155	36	fear	0.5943150007852847	Matsumoto2008	sigmoid	10000
156	37	fear	0.6172496462700205	Matsumoto2008	sigmoid	10000
157	38	fear	0.6416642587637198	Matsumoto2008	sigmoid	10000
158	39	fear	0.6981177723676202	Matsumoto2008	sigmoid	10000
159	40	fear	0.666157372039725	Matsumoto2008	sigmoid	10000
160	41	fear	0.695740588999016	Matsumoto2008	sigmoid	10000
161	42	fear	0.5290206508135169	Matsumoto2008	sigmoid	10000
162	43	fear	0.5446781324470087	Matsumoto2008	sigmoid	10000
163	44	fear	0.6579779927259268	Matsumoto2008	sigmoid	10000
164	45	fear	0.7543570482452476	Matsumoto2008	sigmoid	10000
165	46	fear	0.49449895389943	Matsumoto2008	sigmoid	10000
166	47	fear	0.7982526212688066	Matsumoto2008	sigmoid	10000
167	48	fear	0.6274276094276094	Matsumoto2008	sigmoid	10000
168	49	fear	0.7439823153757983	Matsumoto2008	sigmoid	10000
169	50	fear	0.6876630543849087	Matsumoto2008	sigmoid	10000
170	51	fear	0.7641599132721975	Matsumoto2008	sigmoid	10000
171	52	fear	0.6159769008662175	Matsumoto2008	sigmoid	10000
172	53	fear	0.567530862687042	Matsumoto2008	sigmoid	10000
173	54	fear	0.6355127936241611	Matsumoto2008	sigmoid	10000
174	55	fear	0.7003101453687495	Matsumoto2008	sigmoid	10000
175	56	fear	0.6872988728273963	Matsumoto2008	sigmoid	10000
176	57	fear	0.7167624377230487	Matsumoto2008	sigmoid	10000
177	58	fear	0.6764317651731969	Matsumoto2008	sigmoid	10000
178	59	fear	0.5589138354205319	Matsumoto2008	sigmoid	10000
179	60	fear	0.6143316081689482	Matsumoto2008	sigmoid	10000
180	01	happy	0.7524445864055036	Matsumoto2008	sigmoid	10000
181	02	happy	0.8120396146074529	Matsumoto2008	sigmoid	10000
182	03	happy	0.7822285002446945	Matsumoto2008	sigmoid	10000
183	04	happy	0.7526221978473984	Matsumoto2008	sigmoid	10000
184	05	happy	0.7671387073347857	Matsumoto2008	sigmoid	10000
185	06	happy	0.8116125520636122	Matsumoto2008	sigmoid	10000
186	07	happy	0.7306167834692838	Matsumoto2008	sigmoid	10000
187	08	happy	0.778636164011658	Matsumoto2008	sigmoid	10000
188	09	happy	0.759696696433084	Matsumoto2008	sigmoid	10000
189	10	happy	0.7631211558729609	Matsumoto2008	sigmoid	10000
190	11	happy	0.7930063878814985	Matsumoto2008	sigmoid	10000
191	12	happy	0.8031328445520795	Matsumoto2008	sigmoid	10000
192	13	happy	0.8200574564341324	Matsumoto2008	sigmoid	10000
193	14	happy	0.7945747301246904	Matsumoto2008	sigmoid	10000
194	15	happy	0.7659789261152123	Matsumoto2008	sigmoid	10000
195	16	happy	0.6693877452159773	Matsumoto2008	sigmoid	10000
196	17	happy	0.6881337141298967	Matsumoto2008	sigmoid	10000
197	18	happy	0.7317234558480222	Matsumoto2008	sigmoid	10000
198	19	happy	0.7250207660184113	Matsumoto2008	sigmoid	10000
199	20	happy	0.699824145576879	Matsumoto2008	sigmoid	10000
200	21	happy	0.7168231438411945	Matsumoto2008	sigmoid	10000
201	22	happy	0.5853709356564687	Matsumoto2008	sigmoid	10000
202	23	happy	0.7376918045189815	Matsumoto2008	sigmoid	10000
203	24	happy	0.7460597535665281	Matsumoto2008	sigmoid	10000
204	25	happy	0.7324881174449608	Matsumoto2008	sigmoid	10000
205	26	happy	0.792854027657043	Matsumoto2008	sigmoid	10000
206	27	happy	0.7404755087166062	Matsumoto2008	sigmoid	10000
207	28	happy	0.7570838133057024	Matsumoto2008	sigmoid	10000
208	29	happy	0.7130172127815066	Matsumoto2008	sigmoid	10000
209	30	happy	0.7068124734049563	Matsumoto2008	sigmoid	10000
210	31	happy	0.7809714848375979	Matsumoto2008	sigmoid	10000
211	32	happy	0.7470850027450384	Matsumoto2008	sigmoid	10000
212	33	happy	0.7495127226123408	Matsumoto2008	sigmoid	10000
213	34	happy	0.7632975214400151	Matsumoto2008	sigmoid	10000
214	35	happy	0.7833403031528722	Matsumoto2008	sigmoid	10000
215	36	happy	0.7374112854047461	Matsumoto2008	sigmoid	10000
216	37	happy	0.69494008864549	Matsumoto2008	sigmoid	10000
217	38	happy	0.6911173135670186	Matsumoto2008	sigmoid	10000
218	39	happy	0.7202870189171559	Matsumoto2008	sigmoid	10000
219	40	happy	0.6632708131824999	Matsumoto2008	sigmoid	10000
220	41	happy	0.7018849206349207	Matsumoto2008	sigmoid	10000
221	42	happy	0.7194996661016078	Matsumoto2008	sigmoid	10000
222	43	happy	0.7211389006641232	Matsumoto2008	sigmoid	10000
223	44	happy	0.7677108708522182	Matsumoto2008	sigmoid	10000
224	45	happy	0.7806343982814571	Matsumoto2008	sigmoid	10000
225	46	happy	0.6791320221724763	Matsumoto2008	sigmoid	10000
226	47	happy	0.6011563691221832	Matsumoto2008	sigmoid	10000
227	48	happy	0.718597236981934	Matsumoto2008	sigmoid	10000
228	49	happy	0.7601997352701602	Matsumoto2008	sigmoid	10000
229	50	happy	0.6924903506723625	Matsumoto2008	sigmoid	10000
230	51	happy	0.7963202217247629	Matsumoto2008	sigmoid	10000
231	52	happy	0.6696052715757148	Matsumoto2008	sigmoid	10000
232	53	happy	0.7175718201552992	Matsumoto2008	sigmoid	10000
233	54	happy	0.6994994442202446	Matsumoto2008	sigmoid	10000
234	55	happy	0.7554809450309161	Matsumoto2008	sigmoid	10000
235	56	happy	0.7764128730177988	Matsumoto2008	sigmoid	10000
236	57	happy	0.7479743157218653	Matsumoto2008	sigmoid	10000
237	58	happy	0.7517185191546848	Matsumoto2008	sigmoid	10000
238	59	happy	0.7056025369978859	Matsumoto2008	sigmoid	10000
239	60	happy	0.7509906448108695	Matsumoto2008	sigmoid	10000
240	01	sadness	0.8231559060292427	Matsumoto2008	sigmoid	10000
241	02	sadness	0.6304914631753062	Matsumoto2008	sigmoid	10000
242	03	sadness	0.6693629190967012	Matsumoto2008	sigmoid	10000
243	04	sadness	0.7074638832160955	Matsumoto2008	sigmoid	10000
244	05	sadness	0.6724122492836676	Matsumoto2008	sigmoid	10000
245	06	sadness	0.7172051231751748	Matsumoto2008	sigmoid	10000
246	07	sadness	0.700407787424362	Matsumoto2008	sigmoid	10000
247	08	sadness	0.6434243479323194	Matsumoto2008	sigmoid	10000
248	09	sadness	0.7435643564356436	Matsumoto2008	sigmoid	10000
249	10	sadness	0.7210968735007197	Matsumoto2008	sigmoid	10000
250	11	sadness	0.6328737597600589	Matsumoto2008	sigmoid	10000
251	12	sadness	0.6833219607756817	Matsumoto2008	sigmoid	10000
252	13	sadness	0.7218672960719201	Matsumoto2008	sigmoid	10000
253	14	sadness	0.6964233593686152	Matsumoto2008	sigmoid	10000
254	15	sadness	0.7620289365427946	Matsumoto2008	sigmoid	10000
255	16	sadness	0.620801616882776	Matsumoto2008	sigmoid	10000
256	17	sadness	0.6152736798085635	Matsumoto2008	sigmoid	10000
257	18	sadness	0.6971228461140515	Matsumoto2008	sigmoid	10000
258	19	sadness	0.6052111889531933	Matsumoto2008	sigmoid	10000
259	20	sadness	0.6461569691265755	Matsumoto2008	sigmoid	10000
260	21	sadness	0.7155373749347331	Matsumoto2008	sigmoid	10000
261	22	sadness	0.6310721817763738	Matsumoto2008	sigmoid	10000
262	23	sadness	0.6978050131560726	Matsumoto2008	sigmoid	10000
263	24	sadness	0.6652597448114124	Matsumoto2008	sigmoid	10000
264	25	sadness	0.6925263157894737	Matsumoto2008	sigmoid	10000
265	26	sadness	0.7203303639052188	Matsumoto2008	sigmoid	10000
266	27	sadness	0.7329114660615054	Matsumoto2008	sigmoid	10000
267	28	sadness	0.6562786058776113	Matsumoto2008	sigmoid	10000
268	29	sadness	0.6624107147714352	Matsumoto2008	sigmoid	10000
269	30	sadness	0.6846020412692884	Matsumoto2008	sigmoid	10000
270	31	sadness	0.6836315682694258	Matsumoto2008	sigmoid	10000
271	32	sadness	0.69292218329813	Matsumoto2008	sigmoid	10000
272	33	sadness	0.6448114704051336	Matsumoto2008	sigmoid	10000
273	34	sadness	0.700924935630818	Matsumoto2008	sigmoid	10000
274	35	sadness	0.6926282051282051	Matsumoto2008	sigmoid	10000
275	36	sadness	0.6101799367402907	Matsumoto2008	sigmoid	10000
276	37	sadness	0.6354157236405336	Matsumoto2008	sigmoid	10000
277	38	sadness	0.6966549506400498	Matsumoto2008	sigmoid	10000
278	39	sadness	0.6649839199615467	Matsumoto2008	sigmoid	10000
279	40	sadness	0.6700210283543617	Matsumoto2008	sigmoid	10000
280	41	sadness	0.571830564792064	Matsumoto2008	sigmoid	10000
281	42	sadness	0.6674263854813266	Matsumoto2008	sigmoid	10000
282	43	sadness	0.6787763629316619	Matsumoto2008	sigmoid	10000
283	44	sadness	0.6612163961893306	Matsumoto2008	sigmoid	10000
284	45	sadness	0.699105076750225	Matsumoto2008	sigmoid	10000
285	46	sadness	0.5812296291740975	Matsumoto2008	sigmoid	10000
286	47	sadness	0.6878269071369365	Matsumoto2008	sigmoid	10000
287	48	sadness	0.697892643362442	Matsumoto2008	sigmoid	10000
288	49	sadness	0.6410800816609529	Matsumoto2008	sigmoid	10000
289	50	sadness	0.4773940014832879	Matsumoto2008	sigmoid	10000
290	51	sadness	0.7072144597759352	Matsumoto2008	sigmoid	10000
291	52	sadness	0.5997285608545153	Matsumoto2008	sigmoid	10000
292	53	sadness	0.667309769808564	Matsumoto2008	sigmoid	10000
293	54	sadness	0.5396532507739937	Matsumoto2008	sigmoid	10000
294	55	sadness	0.655959586923895	Matsumoto2008	sigmoid	10000
295	56	sadness	0.7418451106352606	Matsumoto2008	sigmoid	10000
296	57	sadness	0.7576579976005264	Matsumoto2008	sigmoid	10000
297	58	sadness	0.6543820856508922	Matsumoto2008	sigmoid	10000
298	59	sadness	0.6541121806106034	Matsumoto2008	sigmoid	10000
299	60	sadness	0.6745544441702886	Matsumoto2008	sigmoid	10000
300	01	surprise	0.797307180429685	Matsumoto2008	sigmoid	10000
301	02	surprise	0.8238821610581047	Matsumoto2008	sigmoid	10000
302	03	surprise	0.8167961064512788	Matsumoto2008	sigmoid	10000
303	04	surprise	0.715298077218374	Matsumoto2008	sigmoid	10000
304	05	surprise	0.7871599609295035	Matsumoto2008	sigmoid	10000
305	06	surprise	0.811211917562724	Matsumoto2008	sigmoid	10000
306	07	surprise	0.8486227656021277	Matsumoto2008	sigmoid	10000
307	08	surprise	0.8222838593979697	Matsumoto2008	sigmoid	10000
308	09	surprise	0.7895186335403728	Matsumoto2008	sigmoid	10000
309	10	surprise	0.825981837480835	Matsumoto2008	sigmoid	10000
310	11	surprise	0.8460757277747362	Matsumoto2008	sigmoid	10000
311	12	surprise	0.8472821361690744	Matsumoto2008	sigmoid	10000
312	13	surprise	0.8307359709839199	Matsumoto2008	sigmoid	10000
313	14	surprise	0.8057069786593218	Matsumoto2008	sigmoid	10000
314	15	surprise	0.8063113316307112	Matsumoto2008	sigmoid	10000
315	16	surprise	0.6974535291503899	Matsumoto2008	sigmoid	10000
316	17	surprise	0.6532714541605602	Matsumoto2008	sigmoid	10000
317	18	surprise	0.7332228686654987	Matsumoto2008	sigmoid	10000
318	19	surprise	0.7615482280398895	Matsumoto2008	sigmoid	10000
319	20	surprise	0.7149179027040224	Matsumoto2008	sigmoid	10000
320	21	surprise	0.76324258437572	Matsumoto2008	sigmoid	10000
321	22	surprise	0.6118356355954266	Matsumoto2008	sigmoid	10000
322	23	surprise	0.7694148884151232	Matsumoto2008	sigmoid	10000
323	24	surprise	0.8182972008781558	Matsumoto2008	sigmoid	10000
324	25	surprise	0.7085147197219448	Matsumoto2008	sigmoid	10000
325	26	surprise	0.7982693802112868	Matsumoto2008	sigmoid	10000
326	27	surprise	0.7828099289563365	Matsumoto2008	sigmoid	10000
327	28	surprise	0.7349253903799808	Matsumoto2008	sigmoid	10000
328	29	surprise	0.7023172315283729	Matsumoto2008	sigmoid	10000
329	30	surprise	0.6584344319942216	Matsumoto2008	sigmoid	10000
330	31	surprise	0.7804077016206113	Matsumoto2008	sigmoid	10000
331	32	surprise	0.7752583644498979	Matsumoto2008	sigmoid	10000
332	33	surprise	0.7005340731455382	Matsumoto2008	sigmoid	10000
333	34	surprise	0.7892678556294117	Matsumoto2008	sigmoid	10000
334	35	surprise	0.7081294135094744	Matsumoto2008	sigmoid	10000
335	36	surprise	0.6116770166337319	Matsumoto2008	sigmoid	10000
336	37	surprise	0.660605059033211	Matsumoto2008	sigmoid	10000
337	38	surprise	0.6923486506716536	Matsumoto2008	sigmoid	10000
338	39	surprise	0.7889087276712595	Matsumoto2008	sigmoid	10000
339	40	surprise	0.7097743124095276	Matsumoto2008	sigmoid	10000
340	41	surprise	0.7234007577418042	Matsumoto2008	sigmoid	10000
341	42	surprise	0.7842989816424352	Matsumoto2008	sigmoid	10000
342	43	surprise	0.7535143280791672	Matsumoto2008	sigmoid	10000
343	44	surprise	0.7899760506126519	Matsumoto2008	sigmoid	10000
344	45	surprise	0.7843838908377758	Matsumoto2008	sigmoid	10000
345	46	surprise	0.6788889053965047	Matsumoto2008	sigmoid	10000
346	47	surprise	0.7510746449177059	Matsumoto2008	sigmoid	10000
347	48	surprise	0.676279355064844	Matsumoto2008	sigmoid	10000
348	49	surprise	0.7636369939524672	Matsumoto2008	sigmoid	10000
349	50	surprise	0.83615918771372	Matsumoto2008	sigmoid	10000
350	51	surprise	0.8123345176107074	Matsumoto2008	sigmoid	10000
351	52	surprise	0.6811637147282645	Matsumoto2008	sigmoid	10000
352	53	surprise	0.7512040043290044	Matsumoto2008	sigmoid	10000
353	54	surprise	0.6650951775905898	Matsumoto2008	sigmoid	10000
354	55	surprise	0.8190658503825583	Matsumoto2008	sigmoid	10000
355	56	surprise	0.7220420159079688	Matsumoto2008	sigmoid	10000
356	57	surprise	0.7530751597731885	Matsumoto2008	sigmoid	10000
357	58	surprise	0.762905615849075	Matsumoto2008	sigmoid	10000
358	59	surprise	0.6899722203776258	Matsumoto2008	sigmoid	10000
359	60	surprise	0.557233758567829	Matsumoto2008	sigmoid	10000
0	01	anger	0.5706717443029901	Keltner2019	sigmoid	10000
1	02	anger	0.6459127098474904	Keltner2019	sigmoid	10000
2	03	anger	0.5695694097978687	Keltner2019	sigmoid	10000
3	04	anger	0.6099146103294416	Keltner2019	sigmoid	10000
4	05	anger	0.57149997238637	Keltner2019	sigmoid	10000
5	06	anger	0.6172276511038726	Keltner2019	sigmoid	10000
6	07	anger	0.6395434462444771	Keltner2019	sigmoid	10000
7	08	anger	0.5521805010689749	Keltner2019	sigmoid	10000
8	09	anger	0.6177271736761822	Keltner2019	sigmoid	10000
9	10	anger	0.5944709334311389	Keltner2019	sigmoid	10000
10	11	anger	0.5926672162034856	Keltner2019	sigmoid	10000
11	12	anger	0.5062943528235881	Keltner2019	sigmoid	10000
12	13	anger	0.5777090682420276	Keltner2019	sigmoid	10000
13	14	anger	0.6493711329274986	Keltner2019	sigmoid	10000
14	15	anger	0.5130246580543316	Keltner2019	sigmoid	10000
15	16	anger	0.55279621477679	Keltner2019	sigmoid	10000
16	17	anger	0.5075257495744774	Keltner2019	sigmoid	10000
17	18	anger	0.6096906455862977	Keltner2019	sigmoid	10000
18	19	anger	0.558275142891086	Keltner2019	sigmoid	10000
19	20	anger	0.4562895518532868	Keltner2019	sigmoid	10000
20	21	anger	0.6267648144561981	Keltner2019	sigmoid	10000
21	22	anger	0.5092520204644	Keltner2019	sigmoid	10000
22	23	anger	0.5271398350226768	Keltner2019	sigmoid	10000
23	24	anger	0.5116857621274735	Keltner2019	sigmoid	10000
24	25	anger	0.554190745936385	Keltner2019	sigmoid	10000
25	26	anger	0.5181902101558894	Keltner2019	sigmoid	10000
26	27	anger	0.4812020842676234	Keltner2019	sigmoid	10000
27	28	anger	0.5006703350030022	Keltner2019	sigmoid	10000
28	29	anger	0.47722382442576344	Keltner2019	sigmoid	10000
29	30	anger	0.5433097669547002	Keltner2019	sigmoid	10000
30	31	anger	0.6023299443234084	Keltner2019	sigmoid	10000
31	32	anger	0.6325811150281818	Keltner2019	sigmoid	10000
32	33	anger	0.5668189182252735	Keltner2019	sigmoid	10000
33	34	anger	0.5754424637403361	Keltner2019	sigmoid	10000
34	35	anger	0.5875309168443497	Keltner2019	sigmoid	10000
35	36	anger	0.5398187714474343	Keltner2019	sigmoid	10000
36	37	anger	0.5458918287563119	Keltner2019	sigmoid	10000
37	38	anger	0.4639933382343598	Keltner2019	sigmoid	10000
38	39	anger	0.5854998016245903	Keltner2019	sigmoid	10000
39	40	anger	0.5018650035808069	Keltner2019	sigmoid	10000
40	41	anger	0.5329437717075003	Keltner2019	sigmoid	10000
41	42	anger	0.5127171550299974	Keltner2019	sigmoid	10000
42	43	anger	0.5164611739677014	Keltner2019	sigmoid	10000
43	44	anger	0.6395687173323643	Keltner2019	sigmoid	10000
44	45	anger	0.5324235582553603	Keltner2019	sigmoid	10000
45	46	anger	0.6152922060229564	Keltner2019	sigmoid	10000
46	47	anger	0.5399891103014514	Keltner2019	sigmoid	10000
47	48	anger	0.5199171458837772	Keltner2019	sigmoid	10000
48	49	anger	0.5074078633014227	Keltner2019	sigmoid	10000
49	50	anger	0.583314511929633	Keltner2019	sigmoid	10000
50	51	anger	0.4711897274633124	Keltner2019	sigmoid	10000
51	52	anger	0.5302530105190859	Keltner2019	sigmoid	10000
52	53	anger	0.5194894795722708	Keltner2019	sigmoid	10000
53	54	anger	0.5510589098125498	Keltner2019	sigmoid	10000
54	55	anger	0.5114168676030103	Keltner2019	sigmoid	10000
55	56	anger	0.6351647572092363	Keltner2019	sigmoid	10000
56	57	anger	0.6255807680593055	Keltner2019	sigmoid	10000
57	58	anger	0.6276394874720075	Keltner2019	sigmoid	10000
58	59	anger	0.5481710346821331	Keltner2019	sigmoid	10000
59	60	anger	0.5956780671114275	Keltner2019	sigmoid	10000
60	01	disgust	0.7041083707382294	Keltner2019	sigmoid	10000
61	02	disgust	0.6272402222921254	Keltner2019	sigmoid	10000
62	03	disgust	0.6450924008895024	Keltner2019	sigmoid	10000
63	04	disgust	0.6030046874675006	Keltner2019	sigmoid	10000
64	05	disgust	0.623518333304089	Keltner2019	sigmoid	10000
65	06	disgust	0.6799478478104286	Keltner2019	sigmoid	10000
66	07	disgust	0.7039982014295534	Keltner2019	sigmoid	10000
67	08	disgust	0.6250347285891302	Keltner2019	sigmoid	10000
68	09	disgust	0.6349892271337225	Keltner2019	sigmoid	10000
69	10	disgust	0.6224151425275992	Keltner2019	sigmoid	10000
70	11	disgust	0.609221445455917	Keltner2019	sigmoid	10000
71	12	disgust	0.6269259746272151	Keltner2019	sigmoid	10000
72	13	disgust	0.6342647409408773	Keltner2019	sigmoid	10000
73	14	disgust	0.6905954586101176	Keltner2019	sigmoid	10000
74	15	disgust	0.663441694336905	Keltner2019	sigmoid	10000
75	16	disgust	0.5553937737818002	Keltner2019	sigmoid	10000
76	17	disgust	0.6025748624826515	Keltner2019	sigmoid	10000
77	18	disgust	0.5744308006547736	Keltner2019	sigmoid	10000
78	19	disgust	0.6324733907617907	Keltner2019	sigmoid	10000
79	20	disgust	0.5736342599831139	Keltner2019	sigmoid	10000
80	21	disgust	0.6042373925159542	Keltner2019	sigmoid	10000
81	22	disgust	0.5862286595947763	Keltner2019	sigmoid	10000
82	23	disgust	0.6033800575020181	Keltner2019	sigmoid	10000
83	24	disgust	0.6550180003560111	Keltner2019	sigmoid	10000
84	25	disgust	0.6214303212925194	Keltner2019	sigmoid	10000
85	26	disgust	0.6221813502036113	Keltner2019	sigmoid	10000
86	27	disgust	0.5804575489543788	Keltner2019	sigmoid	10000
87	28	disgust	0.5918833118263875	Keltner2019	sigmoid	10000
88	29	disgust	0.6663575693228354	Keltner2019	sigmoid	10000
89	30	disgust	0.6208628196167512	Keltner2019	sigmoid	10000
90	31	disgust	0.667024541775473	Keltner2019	sigmoid	10000
91	32	disgust	0.6452292131903783	Keltner2019	sigmoid	10000
92	33	disgust	0.5808890404729423	Keltner2019	sigmoid	10000
93	34	disgust	0.6913212044587244	Keltner2019	sigmoid	10000
94	35	disgust	0.6294587350663438	Keltner2019	sigmoid	10000
95	36	disgust	0.5192677273081312	Keltner2019	sigmoid	10000
96	37	disgust	0.650369934942048	Keltner2019	sigmoid	10000
